X1,X2,X3,X4,X5,X6,X7,X8
POLKA,PK-PEP,5,-M,Jo Laniel,OPT - Velo Optimum,8,500
POLKA,PK-PEP,6,-M,Raffa,TALENTF - TALENTF - LETOUR,8,465
POLKA,PK-PEP,7,-M,Andreas Kunath,WLBB - WLBB - LETOUR,8,454
POLKA,PK-PEP,8,-M,Mark Parker,TEAMCLS - Vitesse verte,8,453
POLKA,PK-PEP,9,-M,David Perry,TEAMCLS - Vitesse verte,6,368
POLKA,PK-PEP,10,-M,Richard D’Amour,LWATT - Phoenix,6,337
POLKA,PK-PEP,11,-M,Allan Poulsen,FRR - Spectre,6,335
POLKA,PK-PEP,12,-M,Bruce Dovey,SISU - SISU - LETOUR,6,330
POLKA,PK-PEP,13,-M,Shaun Chinapen,DRAFTDINO - Dinos,6,284
POLKA,PK-PEP,14,-M,Michiel Kersten,TFC - TFC Harriers,4,281
POLKA,PK-PEP,15,-M,Andre As [PEP][RCP],RCP - RC Pfeil Rebellunas 1,5,280
POLKA,PK-PEP,16,-M,Scott House,HERD - HERD - LETOUR,5,278
POLKA,PK-PEP,17,-M,Kevin Mothersole,DRAFTDINO - Dinos,6,234
POLKA,PK-PEP,18,-M,David Barnett,TBW - Watopia Tour,4,196
POLKA,PK-PEP,19,-M,Udo Sinz,WLBB - WLBB - LETOUR,3,195
POLKA,PK-PEP,20,-M,Andy Fyles,ABR - ABR Bloobo webdesign,4,185
POLKA,PK-PEP,21,-M,Miles Ushaw,TFC - TFC Harriers,4,182
POLKA,PK-PEP,22,-M,Andrew Webster,ABR - ABR Bloobo webdesign,2,150
POLKA,PK-PEP,23,-M,Steve Brewer,ABR - ABR Bloobo webdesign,1,104
POLKA,PK-PEP,24,-M,Stuart Liggins,ABR - ABR Bloobo webdesign,2,84
