X1,X2,X3,X4,X5,X6,X7,X8
SPRINT,SP-BON,54,-M,Micha Willer,ALPENTVC - AVC-Hippos,6,169
SPRINT,SP-BON,55,-M,Jason Garratt,ABR - ABR Bloobo webdesign,8,168
SPRINT,SP-BON,56,-M,Larry Tait [BON],WELLW - WELLW - LETOUR,8,166
SPRINT,SP-BON,57,-M,Jonathan Cloutier,OPT - Velo Optimum,7,164
SPRINT,SP-BON,58,-M,Niels Cornelisse,FRR - Spectre,8,164
SPRINT,SP-BON,59,-M,Peter Mosbaek,RELENTLESS - Taipan,5,164
SPRINT,SP-BON,60,-M,Jeffrey Lakerveld,AMANI - AMANI - LETOUR,4,163
SPRINT,SP-BON,61,-M,Malte,TBR - JumboVisma,7,162
SPRINT,SP-BON,62,-M,Peter Ferngren,SZ - SZ LOKE,6,161
SPRINT,SP-BON,63,-M,Julien Beijer,TT1 - TT1 - LETOUR,6,161
SPRINT,SP-BON,64,-M,Philip Plummer,CCC - CCC - LETOUR,8,154
SPRINT,SP-BON,65,-M,Tovey Giezentanner,TFC - TFC Harriers,8,153
SPRINT,SP-BON,66,-M,Jeffery Arnier,CRYO-GEN - Lancelot,8,147
SPRINT,SP-BON,67,-M,JS Prenovost,LWATT - Phoenix,4,146
SPRINT,SP-BON,68,-M,Mark Visser,PCH - PCH - LETOUR,5,142
SPRINT,SP-BON,69,-M,Marc-Etienne Gagnon,OPT - Velo Optimum,6,142
SPRINT,SP-BON,70,-M,Lar Hayden,TFC - TFC Harriers,6,142
SPRINT,SP-BON,71,-M,Dave Hall,TBW - Watopia Tour,5,139
SPRINT,SP-BON,72,-M,stefan bodin,SZ - SZ LOKE,5,134
SPRINT,SP-BON,73,-M,lee messenger,FRR - Spectre,7,133
SPRINT,SP-BON,74,-M,Berthold Wimmer,WLBB - WLBB - LETOUR,4,132
SPRINT,SP-BON,75,-M,Mike Natleborg,CRCAF - CRCAF - LETOUR,8,129
SPRINT,SP-BON,76,-M,Ricardo Machado,TugaZ - Pico,2,128
SPRINT,SP-BON,77,-M,Leif Larsson,SZ - SZ LOKE,5,127
SPRINT,SP-BON,78,-M,Dario Prudencio,TugaZ - Pico,7,127
SPRINT,SP-BON,79,-M,Pat M (BON],ATWT - ATWT - LETOUR,7,124
SPRINT,SP-BON,80,-M,Haydn Jones,Race3R - ACDC,4,120
SPRINT,SP-BON,81,-M,Michael Beny Junior,ZIRT - ZIRT Duo,6,117
SPRINT,SP-BON,82,-M,Ian Jervis,ZSUNR - ZSUNR - LETOUR,4,114
SPRINT,SP-BON,83,-M,Dave Rossow,DRAFTDINO - Dinos,6,112
SPRINT,SP-BON,84,-M,Mike Nelder,WELLW - WELLW - LETOUR,6,105
SPRINT,SP-BON,85,-M,John Rogers,SISU - SISU - LETOUR,4,100
SPRINT,SP-BON,86,-M,Simon Evatt,TFC - TFC Harriers,5,97
SPRINT,SP-BON,87,-M,Brice Gary,COALITION - Le Tour,4,95
SPRINT,SP-BON,88,-M,Richard Jones,EVOLUTION - Le Tour,3,95
SPRINT,SP-BON,89,-M,Mike Platt,BPCC - BPCC - LETOUR,3,89
SPRINT,SP-BON,90,-M,Anthony Nicholson,CRYO-GEN - Lancelot,4,87
SPRINT,SP-BON,91,-M,Charlie Loignon,LWATT - Phoenix,3,86
SPRINT,SP-BON,92,-M,Jeroen Rijk,RELENTLESS - Taipan,4,86
SPRINT,SP-BON,93,-M,Stef Dixon,WELLW - WELLW - LETOUR,3,85
SPRINT,SP-BON,94,-M,Stein Arvid,DRAFTDINO - Dinos,3,83
SPRINT,SP-BON,95,-M,Andrew Mudge,EVOLUTION - Le Tour,2,80
SPRINT,SP-BON,96,-M,Arran Leach,USMES - Tour,4,80
SPRINT,SP-BON,97,-M,Johan Andersson,SZ - SZ LOKE,2,79
SPRINT,SP-BON,98,-M,Simon Haaf,WLBB - WLBB - LETOUR,2,78
SPRINT,SP-BON,99,-M,Toby Farrow,FRR - Spectre,6,78
SPRINT,SP-BON,100,-M,Juergen Weinacht,KIRCHMAIR - KIRCHMAIR - LETOUR,3,77
SPRINT,SP-BON,101,-M,Frank Göppinger,KIRCHMAIR - KIRCHMAIR - LETOUR,4,74
SPRINT,SP-BON,102,-M,Shane Walker,ZSUNR - ZSUNR - LETOUR,4,73
SPRINT,SP-BON,103,-M,John van der Veldt,AMANI - AMANI - LETOUR,3,72
SPRINT,SP-BON,104,-M,Anthony Wooldridge,VELOS - VELOSiraptors,3,71
SPRINT,SP-BON,105,-M,Peter Enserer,WLBB - WLBB - LETOUR,1,70
SPRINT,SP-BON,106,-M,Danny Fritzsche,KIRCHMAIR - KIRCHMAIR - LETOUR,2,69
SPRINT,SP-BON,107,-M,Eddie Jensen,TFC - TFC Harriers,2,68
SPRINT,SP-BON,108,-M,Markus Schneider,ALPENTVC - AVC-Hippos,2,64
SPRINT,SP-BON,109,-M,Antonio Superweak,TugaZ - Pico,2,60
SPRINT,SP-BON,110,-M,Nathan Brauer,CRCAF - CRCAF - LETOUR,3,60
SPRINT,SP-BON,111,-M,Mark,FRR - Spectre,3,56
SPRINT,SP-BON,112,-M,Andreas Weilemann,PCH - PCH - LETOUR,2,56
SPRINT,SP-BON,113,-M,Jan-Willem Huidink,TEAMCLS - Vitesse verte,5,54
SPRINT,SP-BON,114,-M,Lionel Spooner,Race3R - ACDC,3,52
SPRINT,SP-BON,115,-M,Jay O’Neil,EVOLUTION - Le Tour,5,51
SPRINT,SP-BON,116,-M,Joe Bradshaw,AMANI - AMANI - LETOUR,3,51
SPRINT,SP-BON,117,-M,FloWRiN [Dinos-BON],DRAFTDINO - Dinos,2,47
SPRINT,SP-BON,118,-M,Nathan Kiger,OTR - Snowflakes,3,43
SPRINT,SP-BON,119,-M,Edwin Euser,AMANI - AMANI - LETOUR,1,38
SPRINT,SP-BON,120,-M,Stuart Codling,ABR - ABR Bloobo webdesign,2,37
SPRINT,SP-BON,121,-M,Lee Dixon,BAKPDL - BP1,3,36
SPRINT,SP-BON,122,-M,Mike Schuster,WATTFAB - WATTFAB - LETOUR,2,35
SPRINT,SP-BON,123,-M,Paul Scully,EVOLUTION - Le Tour,1,32
SPRINT,SP-BON,124,-M,Adrian ray,VELOS - VELOSiraptors,2,32
SPRINT,SP-BON,125,-M,Piotr Trzciński,PCH - PCH - LETOUR,1,29
SPRINT,SP-BON,126,-M,Marcel Marbaise,WATTFAB - WATTFAB - LETOUR,3,26
SPRINT,SP-BON,127,-M,Mike barber,ATWT - ATWT - LETOUR,2,22
SPRINT,SP-BON,128,-M,Pedro Pedroso,TugaZ - Pico,4,22
SPRINT,SP-BON,129,-M,Paul Barber,WELLW - WELLW - LETOUR,1,20
SPRINT,SP-BON,130,-M,Roger Puig Antunez,FRR - Spectre,2,19
SPRINT,SP-BON,131,-M,Ian Brewer,BAKPDL - BP1,1,19
SPRINT,SP-BON,132,-M,Stephan,FRR - Spectre,2,17
SPRINT,SP-BON,133,-M,Mr. Pink,VELOS - VELOSiraptors,1,13
SPRINT,SP-BON,134,-M,Abraham,DRAFTDINO - Dinos,3,13
SPRINT,SP-CAY,1,-M,Jeff Edwards,TFC - TFC Harriers,7,392
SPRINT,SP-CAY,2,-M,John Smalley,EVOLUTION - Le Tour,8,362
SPRINT,SP-CAY,3,-M,David Gagnon,OPT - Velo Optimum,8,353
SPRINT,SP-CAY,4,-M,James Hayes,ZSCOT - ZSCOT - LETOUR,8,336
SPRINT,SP-CAY,5,-M,Andreas Fischer,WLBB - WLBB - LETOUR,8,335
SPRINT,SP-CAY,6,-M,Nicolas Foisy,OPT - Velo Optimum,8,315
SPRINT,SP-CAY,7,-M,Neil Glezer-Jones,DRAFTDINO - Dinos,8,307
SPRINT,SP-CAY,8,-M,Damon McKay,TFC - TFC Harriers,6,303
SPRINT,SP-CAY,9,-M,Laurence Dunford,SOCKS4W - Le Tour,7,300
SPRINT,SP-CAY,10,-M,Matt Thomson,OTR - Crazy8s,8,298
SPRINT,SP-CAY,11,-M,Pascal Gilbert,LWATT - E-mmortels,8,298
SPRINT,SP-CAY,12,-M,Robert Ekberg,ZSUNR - ZSUNR - LETOUR,8,297
SPRINT,SP-CAY,13,-M,Lars Junger,ALPENTVC - AVC-Hippos,8,287
SPRINT,SP-CAY,14,-M,Tomek Koguc,PCH - PCH - LETOUR,8,280
SPRINT,SP-CAY,15,-M,Glenn Houston,LWATT - Phoenix,7,270
SPRINT,SP-CAY,16,-M,Jean Roy,LWATT - E-mmortels,8,267
SPRINT,SP-CAY,17,-M,Jose Monteiro,TugaZ - Pico,8,264
SPRINT,SP-CAY,18,-M,Dave Corbin,LWATT - E-mmortels,6,264
SPRINT,SP-CAY,19,-M,Matt Armitage,CRYO-GEN - Lancelot,5,262
SPRINT,SP-CAY,20,-M,Louis Fournaise,LWATT - E-mmortels,8,258
SPRINT,SP-CAY,21,-M,Tom Marley,COALITION - Le Tour,8,257
SPRINT,SP-CAY,22,-M,Barry McGuigan,ZSCOT - ZSCOT - LETOUR,8,255
SPRINT,SP-CAY,23,-M,Mike Soukini,LWATT - E-mmortels,6,251
SPRINT,SP-CAY,24,-M,J ohn K,TBR - JumboVisma,8,250
SPRINT,SP-CAY,25,-M,Tam McNeish,ZSCOT - ZSCOT - LETOUR,7,247
SPRINT,SP-CAY,26,-M,Andrew Smith,EVOLUTION - Le Tour,8,246
SPRINT,SP-CAY,27,-M,Duncan Farley,CRYO-GEN - Lancelot,6,244
SPRINT,SP-CAY,28,-M,Darren Ellis,CRYO-GEN - Lancelot,8,243
SPRINT,SP-CAY,29,-M,Hal Sutherland,OTR - Snowflakes,8,243
SPRINT,SP-CAY,30,-M,Mário Andrade,TugaZ - Pico,5,243
SPRINT,SP-CAY,31,-M,Bob Horn,SISU - SISU - LETOUR,8,239
SPRINT,SP-CAY,32,-M,Thomas Sachse,KIRCHMAIR - KIRCHMAIR - LETOUR,8,239
SPRINT,SP-CAY,33,-M,Hengky Irawan,ZIRT - ZIRT Duo,8,224
SPRINT,SP-CAY,34,-M,Philipp Foerster,FRR - Spectre,8,219
SPRINT,SP-CAY,35,-M,Thomas Finger,WATTFAB - WATTFAB - LETOUR,6,212
SPRINT,SP-CAY,36,-M,Mark Grasley,OTR - Snowflakes,5,212
SPRINT,SP-CAY,37,-M,Justin Bolduc,LWATT - Phoenix,7,212
SPRINT,SP-CAY,38,-M,Blake Chalson,BPCC - BPCC - LETOUR,6,209
SPRINT,SP-CAY,39,-M,Christoph Bosshard,DRAFTDINO - Dinos,7,205
SPRINT,SP-CAY,40,-M,Greg Morrow,TFC - TFC Harriers,6,199
SPRINT,SP-CAY,41,-M,Rob Imrie,LWATT - Phoenix,7,190
SPRINT,SP-CAY,42,-M,Jonathan Doyon,OPT - Velo Optimum,5,182
SPRINT,SP-CAY,43,-M,Nathan Melvin,ABR - ABR Bloobo webdesign,6,173
SPRINT,SP-CAY,44,-M,B.K. MILNE,SISU - SISU - LETOUR,6,172
SPRINT,SP-CAY,45,-M,Andreas Kress,WLBB - WLBB - LETOUR,4,172
SPRINT,SP-CAY,46,-M,Oliver Goßmann,WLBB - WLBB - LETOUR,6,166
SPRINT,SP-CAY,47,-M,Johan Bäckström,SZ - SZ LOKE,5,163
SPRINT,SP-CAY,48,-M,Stefan Bosin,WLBB - WLBB - LETOUR,3,162
SPRINT,SP-CAY,49,-M,Juergen Pirker,KIRCHMAIR - KIRCHMAIR - LETOUR,7,161
SPRINT,SP-CAY,50,-M,Jason Vaughan,BAKPDL - BP1,5,158
SPRINT,SP-CAY,51,-M,Tobias Beck,FRR - Spectre,6,157
SPRINT,SP-CAY,52,-M,Andy Baines,ABR - ABR Bloobo webdesign,5,155
SPRINT,SP-CAY,53,-M,Gilo Clayson,ABR - ABR Bloobo webdesign,5,152
SPRINT,SP-CAY,54,-M,John Smith,OTR - Octopi,5,151
SPRINT,SP-CAY,55,-M,Dan Tice,DRAFTDINO - Dinos,5,138
SPRINT,SP-CAY,56,-M,Gerhard Leeb,WLBB - WLBB - LETOUR,6,135
SPRINT,SP-CAY,57,-M,Dirk Ehrmantraut,ALPENTVC - AVC-Hippos,5,115
SPRINT,SP-CAY,58,-M,angelo mileto,HERD - HERD - LETOUR,2,109
SPRINT,SP-CAY,59,-M,Andi Hakim,ZIRT - ZIRT Duo,3,108
SPRINT,SP-CAY,60,-M,Ken deLaski,FRR - Spectre,2,101
SPRINT,SP-CAY,61,-M,Jo Teddy,ZIRT - ZIRT Duo,3,101
SPRINT,SP-CAY,62,-M,Herry Irpanni,ZIRT - ZIRT Duo,4,95
SPRINT,SP-CAY,63,-M,Boen Bunawan,ZIRT - ZIRT Uno,3,93
SPRINT,SP-CAY,64,-M,Mark Sole,ABR - ABR Bloobo webdesign,5,91
SPRINT,SP-CAY,65,-M,Steven Robinson,CCC - CCC - LETOUR,4,89
SPRINT,SP-CAY,66,-M,Ben Nitti,TT1 - TT1 - LETOUR,3,82
SPRINT,SP-CAY,67,-M,Gary Joyce,ABR - ABR Bloobo webdesign,2,62
SPRINT,SP-CAY,68,-M,Juan Mendez,DIRT - DIRT - LETOUR,3,56
SPRINT,SP-CAY,69,-M,Tom Lawton,OTR - Octopi,2,55
SPRINT,SP-CAY,70,-M,AndyCXR,CCC - CCC - LETOUR,1,55
SPRINT,SP-CAY,71,-M,Arie Pandubowo,ZIRT - ZIRT Uno,2,47
SPRINT,SP-CAY,72,-M,Paulo Costa,TugaZ - Pico,2,44
SPRINT,SP-CAY,73,-M,Clayton Wilkinson,OTR - Crazy8s,1,38
SPRINT,SP-CAY,74,-M,Nick Le-Mon,TFC - TFC Harriers,1,29
SPRINT,SP-CAY,75,-M,Phil Pelgrim,TBW - Watopia Tour,1,25
SPRINT,SP-CAY,76,-M,Kyle Hoover,DIRT - DIRT - LETOUR,1,25
SPRINT,SP-CAY,77,-M,John Greenhalgh,ZSCOT - ZSCOT - LETOUR,1,25
SPRINT,SP-JLP,1,-M,Mickael Vachon,OPT - Velo Optimum,8,437
SPRINT,SP-JLP,2,-M,Gunter Haacke,FRR - Spectre,8,396
SPRINT,SP-JLP,3,-M,Pierre Cypihot,LWATT - Phoenix,8,352
SPRINT,SP-JLP,4,-M,Jeremy Lohman,TT1 - TT1 - LETOUR,8,332
SPRINT,SP-JLP,5,-M,Enno Enno,WLBB - WLBB - LETOUR,8,332
SPRINT,SP-JLP,6,-M,Jose Onofre,TugaZ - Pico,8,323
SPRINT,SP-JLP,7,-M,Brian Walburn,FRR - Spectre,8,320
SPRINT,SP-JLP,8,-M,Andy Craig,ZSCOT - ZSCOT - LETOUR,8,309
SPRINT,SP-JLP,9,-M,Jack Son,DRAFTDINO - Dinos,8,299
SPRINT,SP-JLP,10,-M,Ian Breslin,TFC - TFC Harriers,6,266
SPRINT,SP-JLP,11,-M,Zorza,TugaZ - Pico,7,257
SPRINT,SP-JLP,12,-M,Matt Sellors,TFC - TFC Harriers,6,237
SPRINT,SP-JLP,13,-M,Eric Surprenant,OPT - Velo Optimum,6,232
SPRINT,SP-JLP,14,-M,Peter Mignacca,OPT - Velo Optimum,7,231
SPRINT,SP-JLP,15,-M,David Hill,TFC - TFC Harriers,6,220
SPRINT,SP-JLP,16,-M,Ernst F Retief,CRYO-GEN - Lancelot,6,202
SPRINT,SP-JLP,17,-M,Andrew Mead,TBR - JumboVisma,6,201
SPRINT,SP-JLP,18,-M,kziere,TFC - TFC Harriers,5,199
SPRINT,SP-JLP,19,-M,JFPINEAULT,LWATT - E-mmortels,3,191
SPRINT,SP-JLP,20,-M,Mats Roesgaard Sjödin,WATTFAB - WATTFAB - LETOUR,4,178
SPRINT,SP-JLP,21,-M,Moe Cascanette,DRAFTDINO - Dinos,5,169
SPRINT,SP-JLP,22,-M,Waldemar Szewczuk,ABR - ABR Bloobo webdesign,3,158
SPRINT,SP-JLP,23,-M,Gus Goad,WELLW - WELLW - LETOUR,4,135
SPRINT,SP-JLP,24,-M,Steve Bowden,DRAFTDINO - Dinos,4,124
SPRINT,SP-JLP,25,-M,Andrew Rodger,ZSCOT - ZSCOT - LETOUR,3,97
SPRINT,SP-JLP,26,-M,Ike Messmore,TFC - TFC Harriers,2,66
SPRINT,SP-PEP,1,-M,B B,DRAFTDINO - Dinos,8,433
SPRINT,SP-PEP,2,-M,KevinJ Brown,OTR - Crazy8s,8,376
SPRINT,SP-PEP,3,-M,David Roberts,DRAFTDINO - Dinos,8,365
SPRINT,SP-PEP,4,-M,Dominic Harrison,TFC - TFC Harriers,8,359
SPRINT,SP-PEP,5,-M,Jo Laniel,OPT - Velo Optimum,8,342
SPRINT,SP-PEP,6,-M,Raffa,TALENTF - TALENTF - LETOUR,8,319
SPRINT,SP-PEP,7,-M,Mark Parker,TEAMCLS - Vitesse verte,8,308
SPRINT,SP-PEP,8,-M,Andreas Kunath,WLBB - WLBB - LETOUR,8,306
SPRINT,SP-PEP,9,-M,David Barnett,TBW - Watopia Tour,4,263
SPRINT,SP-PEP,10,-M,Richard D’Amour,LWATT - Phoenix,6,246
SPRINT,SP-PEP,11,-M,David Perry,TEAMCLS - Vitesse verte,6,213
SPRINT,SP-PEP,12,-M,Bruce Dovey,SISU - SISU - LETOUR,6,209
SPRINT,SP-PEP,13,-M,Allan Poulsen,FRR - Spectre,6,198
SPRINT,SP-PEP,14,-M,Kevin Mothersole,DRAFTDINO - Dinos,6,194
SPRINT,SP-PEP,15,-M,Michiel Kersten,TFC - TFC Harriers,4,183
SPRINT,SP-PEP,16,-M,Andrew Webster,ABR - ABR Bloobo webdesign,2,180
SPRINT,SP-PEP,17,-M,Andy Fyles,ABR - ABR Bloobo webdesign,4,177
SPRINT,SP-PEP,18,-M,Udo Sinz,WLBB - WLBB - LETOUR,3,174
SPRINT,SP-PEP,19,-M,Shaun Chinapen,DRAFTDINO - Dinos,6,170
SPRINT,SP-PEP,20,-M,Scott House,HERD - HERD - LETOUR,5,169
SPRINT,SP-PEP,21,-M,Andre As [PEP][RCP],RCP - RC Pfeil Rebellunas 1,5,165
SPRINT,SP-PEP,22,-M,Miles Ushaw,TFC - TFC Harriers,4,165
SPRINT,SP-PEP,23,-M,Stuart Liggins,ABR - ABR Bloobo webdesign,2,41
